institution_id,period_id,disorder_index,domain_id
55921689,0,0.7745283018867924,0
55921689,1,0.5222634508348795,0
55921689,2,0.35878564857405704,0
55921689,3,0.8211981566820277,0
57053284,0,0.06886792452830189,0
57053284,1,0.06215213358070501,0
57053284,2,0.10855565777368906,0
57053284,3,0.14193548387096774,0
57206974,0,0.5877358490566038,0
57206974,1,0.3293135435992579,0
57206974,2,0.19871205151793928,0
57206974,3,0.23317972350230415,0
57328836,0,0.43018867924528303,0
57328836,1,0.5825602968460112,0
57328836,2,0.6531738730450782,0
57328836,3,0.567741935483871,0
58610484,0,0.7632075471698113,0
58610484,1,0.898886827458256,0
58610484,2,0.593376264949402,0
58610484,3,0.8700460829493087,0
58956616,0,0.6707547169811321,0
58956616,1,0.5630797773654916,0
58956616,2,0.6034958601655934,0
58956616,3,0.656221198156682,0
59130452,0,0.8226415094339623,0
59130452,1,0.7346938775510204,0
59130452,2,0.609015639374425,0
59130452,3,0.7327188940092166,0
59499333,0,0.6150943396226415,0
59499333,1,0.22448979591836735,0
59499333,2,0.39742410303587855,0
59499333,3,0.5935483870967742,0
59553526,0,0.6924528301886792,0
59553526,1,0.7922077922077922,0
59553526,2,0.5988960441582337,0
59553526,3,0.6949308755760368,0
59897056,0,0.32547169811320753,0
59897056,1,0.6465677179962894,0
59897056,2,0.8831646734130635,0
59897056,3,0.8221198156682028,0
60205797,0,0.24056603773584906,0
60205797,1,0.19944341372912802,0
60205797,2,0.6816927322907084,0
60205797,3,0.44423963133640554,0
61628605,0,0.06792452830188679,0
61628605,1,0.04823747680890538,0
61628605,2,0.020239190432382703,0
61628605,3,0.09493087557603687,0
62856769,0,0.011320754716981131,0
62856769,1,0.1437847866419295,0
62856769,2,0.5823367065317387,0
62856769,3,0.07096774193548387,0
63135867,0,0.8990566037735849,0
63135867,1,0.852504638218924,0
63135867,2,0.7240110395584176,0
63135867,3,0.8101382488479263,0
63190737,0,0.8594339622641509,0
63190737,1,0.7940630797773655,0
63190737,2,0.7267709291628335,0
63190737,3,0.8046082949308756,0
63533367,0,0.5726415094339623,0
63533367,1,0.6150278293135436,0
63533367,2,0.19595216191352346,0
63533367,3,0.15299539170506912,0
63772739,0,0.4056603773584906,0
63772739,1,0.3562152133580705,0
63772739,2,0.4029438822447102,0
63772739,3,0.7354838709677419,0
63966007,0,0.6367924528301887,0
63966007,1,0.39981447124304265,0
63966007,2,0.41214351425942963,0
63966007,3,0.4783410138248848,0
66946132,0,0.9424528301886792,0
66946132,1,0.9341372912801484,0
66946132,2,0.8923643054277829,0
66946132,3,0.8912442396313364,0
66958751,0,0.3141509433962264,0
66958751,1,0.44990723562152135,0
66958751,2,0.8656853725850966,0
66958751,3,0.38341013824884795,0
67328108,0,0.36698113207547167,0
67328108,1,0.9165120593692022,0
67328108,2,0.9282428702851886,0
67328108,3,0.911520737327189,0
68260882,0,0.9330188679245283,0
68260882,1,0.8311688311688312,0
68260882,2,0.49770009199632015,0
68260882,3,0.6055299539170507,0
70983195,0,0.35754716981132073,0
70983195,1,0.2653061224489796,0
70983195,2,0.35418583256669733,0
70983195,3,0.27373271889400924,0
71578702,0,0.6056603773584905,0
71578702,1,0.8896103896103896,0
71578702,2,0.8187672493100276,0
71578702,3,0.9705069124423963,0
71838634,0,0.8811320754716981,0
71838634,1,0.9786641929499073,0
71838634,2,0.6163753449862005,0
71838634,3,0.2912442396313364,0
72019824,0,0.6830188679245283,0
72019824,1,0.6808905380333952,0
72019824,2,0.562097516099356,0
72019824,3,0.37327188940092165,0
72090969,0,0.1179245283018868,0
72090969,1,0.025974025974025976,0
72090969,2,0.040478380864765406,0
72090969,3,0.013824884792626729,0
72816309,0,0.5584905660377358,0
72816309,1,0.5371057513914657,0
72816309,2,0.7396504139834407,0
72816309,3,0.5585253456221199,0
72951846,0,0.8943396226415095,0
72951846,1,0.9536178107606679,0
72951846,2,0.9742410303587856,0
72951846,3,0.9953917050691244,0
74680897,0,0.7037735849056603,0
74680897,1,0.3051948051948052,0
74680897,2,0.6366145354185833,0
74680897,3,0.2672811059907834,0
74760111,0,0.08490566037735849,0
74760111,1,0.01948051948051948,0
74760111,2,0.01655933762649494,0
74760111,3,0.04608294930875576,0
74775410,0,0.8367924528301887,0
74775410,1,0.5194805194805194,0
74775410,2,0.32106715731370744,0
74775410,3,0.7483870967741936,0
74973139,0,0.15660377358490565,0
74973139,1,0.0640074211502783,0
74973139,2,0.05335786568537258,0
74973139,3,0.06912442396313365,0
75027704,0,0.970754716981132,0
75027704,1,0.9897959183673469,0
75027704,2,0.9466421343146274,0
75027704,3,0.895852534562212,0
75420490,0,0.5716981132075472,0
75420490,1,0.5148423005565863,0
75420490,2,0.5068997240110396,0
75420490,3,0.6387096774193548,0
75421653,0,0.7905660377358491,0
75421653,1,0.8070500927643784,0
75421653,2,0.8546458141674333,0
75421653,3,0.8783410138248848,0
75929689,0,0.779245283018868,0
75929689,1,0.4647495361781076,0
75929689,2,0.43146274149034036,0
75929689,3,0.7115207373271889,0
76766440,0,0.809433962264151,0
76766440,1,0.42115027829313545,0
76766440,2,0.8647654093836247,0
76766440,3,0.8331797235023042,0
76835614,0,0.9386792452830188,0
76835614,1,0.9044526901669759,0
76835614,2,0.9337626494940202,0
76835614,3,0.9207373271889401,0
77920804,0,0.7188679245283018,0
77920804,1,0.4962894248608534,0
77920804,2,0.36614535418583255,0
77920804,3,0.6663594470046083,0
78577930,0,0.6537735849056604,0
78577930,1,0.5120593692022264,0
78577930,2,0.5271389144434223,0
78577930,3,0.36589861751152075,0
78715868,0,0.1660377358490566,0
78715868,1,0.21057513914656772,0
78715868,2,0.5565777368905244,0
