year,institution_id,n_works,n_authors,domain_id
2020,91045830,1547,1720,1
2020,91221267,312,371,1
2020,92156820,271,411,1
2020,92446798,727,831,1
2020,92664306,73,125,1
2020,93393672,68,114,1
2020,94062374,242,518,1
2020,94328231,74,141,1
2020,94339441,151,185,1
2020,94396219,27,40,1
2020,94658018,455,412,1
2020,95240055,52,74,1
2020,95457486,1970,2027,1
2020,96749437,144,151,1
2020,97018004,2882,3390,1
2020,98704320,852,1265,1
2020,98813999,44,75,1
2020,98947143,166,162,1
2020,99041443,397,451,1
2020,99484792,17,31,1
2020,100005738,710,913,1
2020,102149020,669,613,1
2020,102298084,43,59,1
2020,102322052,43,75,1
2020,102322142,1875,2010,1
2020,102461120,325,334,1
2020,102502594,381,380,1
2020,102607778,204,228,1
2020,103163165,1365,1252,1
2020,103187081,269,330,1
2020,103531236,734,658,1
2020,103635307,588,632,1
2020,106165777,1092,1091,1
2020,106460735,43,79,1
2020,106745318,57,77,1
2020,106959904,132,149,1
2020,106969075,145,133,1
2020,107077323,168,169,1
2020,107341208,852,880,1
2020,107606265,71,162,1
2020,107639228,738,738,1
2020,107672454,582,606,1
2020,107766831,32,36,1
2020,108468826,134,127,1
2020,108785884,85,143,1
2020,110152177,171,171,1
2020,110357561,26,36,1
2020,110378019,174,179,1
2020,110383171,66,197,1
2020,110995367,5,6,1
2020,111088046,1662,1921,1
2020,111236770,415,499,1
2020,111455621,176,173,1
2020,111483173,49,71,1
2020,111878022,15,18,1
2020,111979921,1606,1995,1
2020,112197944,167,312,1
2020,113508548,282,304,1
2020,114027177,2367,2667,1
2020,114073160,49,88,1
2020,114395901,701,727,1
2020,114493937,166,188,1
2020,114662689,59,78,1
2020,114832834,601,661,1
2020,115475287,462,449,1
2020,116530498,26,52,1
2020,117397414,29,87,1
2020,117965899,612,712,1
2020,118118575,148,138,1
2020,118136607,24,33,1
2020,118353179,288,271,1
2020,119443389,175,225,1
2020,120156002,264,245,1
2020,120506574,28,24,1
2020,121820613,634,544,1
2020,121847817,586,566,1
2020,121934306,648,753,1
2020,121980950,520,551,1
2020,122266389,298,271,1
2020,122411786,226,315,1
2020,123431417,26,39,1
2020,123534392,871,920,1
2020,123946342,383,438,1
2020,125029298,52,65,1
2020,125687163,135,147,1
2020,126218986,34,57,1
2020,126307644,958,1148,1
2020,126345244,482,495,1
2020,126744593,623,880,1
2020,127073530,25,52,1
2020,127339247,4021,4188,1
2020,127591826,188,185,1
2020,128902783,63,107,1
2020,128956969,311,290,1
2020,129302853,7,11,1
2020,129975664,362,587,1
2020,130238516,1986,2306,1
2020,130701444,781,934,1
2020,130769515,2839,2569,1
2020,131249849,615,642,1
2020,131651094,516,482,1
2020,132943300,44,131,1
2020,133738476,276,242,1
2020,133999245,627,557,1
2020,134113660,545,548,1
2020,134386540,29,30,1
2020,134446601,175,282,1
2020,135191193,167,234,1
2020,135310074,1984,2281,1
2020,136199984,5387,6137,1
2020,137853757,174,205,1
2020,137902535,1015,1123,1
2020,138006243,1467,1554,1
2020,138873065,82,101,1
2020,139290212,329,397,1
2020,139787848,77,99,1
2020,140172145,1077,1065,1
2020,141472210,91,124,1
2020,141649380,370,418,1
2020,142207940,5,20,1
2020,142606810,88,193,1
2020,142740786,520,645,1
2020,142823887,193,186,1
2020,142934699,326,296,1
2020,143302722,1017,1076,1
2020,145311948,3077,3840,1
2020,145608581,1095,1294,1
2020,145610796,39,49,1
2020,146183641,44,74,1
2020,146416000,992,1049,1
2020,147853995,93,87,1
2020,147878501,21,29,1
2020,148283060,115,228,1
2020,148314036,236,378,1
2020,149251103,297,455,1
2020,149700789,20,26,1
2020,149744451,166,208,1
2020,149910238,518,509,1
2020,149919469,213,260,1
2020,150149174,84,128,1
2020,150209017,66,85,1
2020,150468666,1592,2051,1
2020,150569930,23,36,1
2020,151328261,14,25,1
2020,151808059,151,192,1
2020,153297377,359,521,1
2020,153901656,261,264,1
2020,154057602,137,279,1
2020,154570441,826,839,1
2020,155093810,189,219,1
2020,155173764,229,299,1
2020,155781252,1133,1094,1
2020,156087764,245,213,1
2020,156802259,48,70,1
2020,157394403,487,485,1
2020,157417397,320,314,1
2020,157638225,228,239,1
2020,157725225,1747,1885,1
2020,158012942,141,121,1
2020,159548981,129,191,1
2020,160606119,186,302,1
2020,160856358,178,170,1
2020,161057412,249,256,1
2020,161318765,2189,2512,1
2020,161675122,32,69,1
2020,162577319,349,388,1
2020,162714631,986,948,1
2020,164389053,534,458,1
2020,164936912,324,334,1
2020,165102784,178,174,1
2020,165139151,100,147,1
2020,165690674,563,849,1
2020,165733156,1220,1190,1
2020,165799507,163,225,1
2020,165951966,261,369,1
2020,166088655,300,276,1
2020,166416128,54,58,1
2020,166722992,309,417,1
2020,167576493,96,112,1
2020,168537998,121,186,1
2020,168959743,79,85,1
2020,169071179,3,4,1
2020,169335092,526,465,1
2020,169521973,688,735,1
2020,169615421,228,216,1
2020,170201317,1981,2341,1
2020,170632171,86,111,1
2020,170897317,2079,2504,1
2020,172980758,351,371,1
2020,173268674,2187,2450,1
2020,173911158,876,927,1
2020,174216632,2149,2065,1
2020,175003984,27,34,1
2020,175594653,254,308,1
2020,177097968,127,134,1
2020,177156846,99,126,1
2020,177605424,120,127,1
2020,177607063,13,14,1
2020,177721651,297,296,1
2020,178169726,315,259,1
2020,180297670,316,425,1
2020,180670191,1770,2272,1
2020,180857899,189,357,1
2020,180949307,139,146,1
2020,181190671,81,107,1
2020,181233156,622,568,1
2020,181401687,459,400,1
2020,181547552,672,944,1
2020,181565077,1050,996,1
2020,181697535,140,201,1
2020,183874917,99,134,1
2020,184565670,1000,1065,1
2020,184840846,1001,1124,1
2020,185071736,224,201,1
2020,185103710,351,405,1
2020,185443292,775,823,1
2020,186143895,280,241,1
2020,186335123,516,617,1
2020,186523950,23,33,1
2020,188497080,67,61,1
2020,188538660,1051,1104,1
2020,188703185,93,102,1
2020,188891513,7,18,1
2020,189158971,61,72,1
2020,189196454,474,424,1
2020,189273616,47,64,1
2020,189590672,455,499,1
2020,189957204,107,136,1
2020,191429286,263,278,1
2020,192389796,79,97,1
2020,192396691,105,81,1
2020,192454743,23,29,1
2020,192545095,101,176,1
2020,193531525,1172,1193,1
2020,196272386,380,580,1
2020,196729704,37,63,1
2020,196817621,20,27,1
2020,197604219,66,83,1
2020,198089087,376,345,1
2020,198423848,94,164,1
2020,198811213,186,295,1
2020,200719446,1163,1274,1
2020,200870766,38,81,1
2020,201448701,3027,4227,1
2020,203088144,233,448,1
2020,203172682,346,377,1
2020,204250578,1351,1391,1
2020,204308271,307,559,1
2020,204465549,1365,1678,1
2020,204866599,188,217,1
2020,205783295,2130,2502,1
2020,208333798,219,209,1
2020,210824098,30,50,1
2020,219193219,1459,1615,1
2020,223532165,1432,1748,1
2020,227586296,27,48,1
2020,257179599,7,14,1
2020,267592682,212,253,1
2020,285663978,644,1339,1
2020,368840534,408,397,1
2020,859038795,1143,1232,1
2020,867280407,458,735,1
2020,870398029,17,50,1
2020,872248612,387,400,1
2020,880747138,3,4,1
2020,880766802,41,55,1
2020,888729015,224,206,1
2020,889937125,51,74,1
2020,893718555,31,49,1
2020,896114043,17,35,1
2020,901861585,520,818,1
2020,919571938,460,809,1
2020,921990950,918,1193,1
2020,922845939,135,194,1
2020,923382979,14,15,1
2020,926076166,106,189,1
2020,1280259254,45,80,1
2020,1280414376,78,73,1
2020,1280536761,62,89,1
2020,1280640908,83,86,1
2020,1281378812,72,78,1
2020,1281539108,64,100,1
2020,1281704429,42,43,1
2020,1282105669,100,150,1
2020,1282311441,49,75,1
2020,1282516798,65,82,1
2020,1282927834,161,285,1
2020,1283055418,91,128,1
2020,1283103587,23,29,1
2020,1283280774,1152,1492,1
2020,1283621791,150,261,1
2020,1283654650,38,59,1
2020,1285204247,341,546,1
2020,1285210727,23,42,1
2020,1285301757,269,427,1
2020,1285739803,42,89,1
2020,1285764155,170,286,1
2020,1286329397,167,234,1
2020,1286490081,219,320,1
2020,1286959531,313,399,1
2020,1287163989,68,93,1
2020,1287521167,16,21,1
2020,1287643137,32,62,1
2020,1288162130,25,49,1
2020,1288198617,65,74,1
2020,1288214837,30,38,1
2020,1288882113,579,787,1
2020,1289243028,104,167,1
2020,1289422878,125,186,1
2020,1289437631,63,85,1
2020,1289490764,786,1902,1
2020,1289568071,25,47,1
2020,1289702989,4165,4420,1
2020,1289739345,17,23,1
2020,1290055561,22,63,1
2020,1290206253,292,387,1
2020,1290463931,15,17,1
2020,1290900354,127,169,1
2020,1291425158,543,1310,1
2020,1292894508,74,103,1
2020,1292974536,45,63,1
2020,1293487830,23,65,1
2020,1293502524,14,24,1
2020,1294278766,176,229,1
2020,1294504835,19,11,1
2020,1295339012,20,29,1
2020,1295346377,21,33,1
2020,1295499534,211,313,1
2020,1295876152,53,111,1
2020,1295908608,71,100,1
2020,1296604144,3,4,1
2020,1297127228,3,7,1
2020,1297288678,74,110,1
2020,1297463080,31,31,1
2020,1297540436,34,48,1
2020,1298060332,30,60,1
2020,1298154867,93,129,1
2020,1298353152,44,54,1
2020,1299022934,1325,3058,1
2020,1299218025,54,87,1
2020,1299303238,1071,2025,1
2020,1299501804,93,141,1
2020,1299725459,26,56,1
2020,1299907687,43,67,1
2020,1301076528,107,243,1
2020,1302163369,49,69,1
2020,1302368450,74,163,1
2020,1302444339,309,513,1
2020,1302918504,28,36,1
2020,1302991022,157,171,1
2020,1303243448,35,52,1
2020,1304082316,145,207,1
2020,1304196042,49,81,1
2020,1304256225,3045,3369,1
2020,1304269903,58,94,1
2020,1304808963,46,64,1
2020,1305001552,40,47,1
2020,1306266525,52,85,1
2020,1306490931,41,47,1
2020,1306686416,13,27,1
2020,1306862143,28,61,1
2020,1307098950,21,29,1
2020,1307117695,54,102,1
2020,1308126019,145,219,1
2020,1309104334,165,253,1
2020,1309191912,23,55,1
2020,1309849503,319,333,1
2020,1310145890,407,479,1
2020,1310421338,39,54,1
2020,1311060795,109,154,1
2020,1311688040,185,274,1
2020,1311914864,31,70,1
2020,1312106833,11,10,1
2020,1312222531,40,71,1
2020,1312537475,44,98,1
2020,1313298211,79,131,1
2020,1313416372,103,146,1
2020,1313867356,9,18,1
2020,1314135232,246,388,1
2020,1314596251,58,83,1
2020,1314696892,26,45,1
2020,1315496137,32,43,1
2020,1315708478,87,130,1
2020,1315792047,142,179,1
2020,1316535847,483,615,1
2020,1316902750,499,884,1
2020,1316910977,31,48,1
2020,1317227900,2817,3261,1
2020,1317239608,793,821,1
2020,1318687432,15,16,1
2020,1319063186,50,76,1
2020,1320320070,192,427,1
2020,1320343167,54,79,1
2020,1320354487,13,19,1
2020,1320553840,94,186,1
2020,1320796813,929,1409,1
2020,1321296531,121,204,1
2020,1321305853,345,405,1
2020,1321404777,125,263,1
2020,1321572752,2,4,1
2020,1321686444,35,72,1
2020,1322918889,507,731,1
2020,1323778983,92,159,1
2020,1324220072,28,58,1
2020,1324520350,28,39,1
2020,1324766304,19,31,1
2020,1324840837,8,9,1
2020,1325481341,23,38,1
2020,1325736334,121,260,1
2020,1326872476,30,75,1
2020,1326929380,23,53,1
2020,1327069482,79,132,1
2020,1327163397,3678,3913,1
2020,1327576362,68,84,1
2020,1328359107,127,206,1
2020,1328499231,48,99,1
2020,1328594524,99,153,1
2020,1328969757,11,15,1
2020,1329528197,11,13,1
2020,1330063522,233,433,1
2020,1330342723,843,1735,1
2020,1330347796,109,158,1
2020,1330989302,155,213,1
2020,1331384533,772,874,1
2020,1332460256,89,135,1
2020,1332737386,25,32,1
2020,1333370159,1,1,1
2020,1333535994,83,134,1
2020,1333606569,70,173,1
2020,1334016132,32,52,1
2020,1334069289,57,115,1
2020,1334095494,91,275,1
2020,1334329717,260,346,1
2020,1334627681,59,106,1
2020,1334819555,260,483,1
2020,1335289525,167,353,1
2020,1335321130,473,731,1
2020,1335486098,26,27,1
2020,1335927249,233,342,1
2020,1336053918,33,41,1
2020,1336096307,191,248,1
2020,1336742384,141,234,1
2020,1336910626,115,149,1
2020,1338124936,73,82,1
2020,1338449461,34,63,1
2020,1338503839,4,5,1
2020,1339417872,7,21,1
2020,1339509835,48,113,1
2020,1340179700,176,430,1
2020,1341412227,146,235,1
2020,1341618623,74,72,1
2020,1342924430,29,73,1
2020,1343028186,21,25,1
2020,1343035065,279,402,1
2020,1343052199,434,706,1
2020,1343180700,97,136,1
2020,1343551460,448,724,1
2020,1343871089,73,115,1
2020,1344073410,50,67,1
2020,2750212522,18,43,1
2020,2799343972,165,260,1
2020,2799356940,37,42,1
2020,2799359367,28,107,1
2020,2799360765,69,153,1
2020,2799370151,38,62,1
2020,2799424032,15,35,1
2020,2799495847,1255,1385,1
2020,2799503643,430,745,1
2020,2799617873,24,9,1
2020,2799628689,474,529,1
2020,2799691083,935,1093,1
2020,2799765794,48,83,1
2020,2799767083,19,22,1
2020,2799786008,9,18,1
2020,2799798094,271,365,1
2020,2799810409,81,158,1
2020,2799849604,1,1,1
2020,2799853436,971,1512,1
2020,2799885155,26,54,1
2020,2799886695,554,911,1
2020,2799903593,110,181,1
2020,2799905417,30,61,1
2020,2799932517,49,64,1
2020,2799950915,32,57,1
2020,2800102766,33,63,1
2020,2800154431,52,93,1
2020,2800204061,42,51,1
2020,2800216316,719,782,1
2020,2800250139,235,464,1
2020,2800275141,19,27,1
2020,2800326109,34,55,1
2020,2800363604,73,111,1
2020,2800364127,14,27,1
2020,2800403580,2491,2772,1
2020,2800421839,781,1203,1
2020,2800446032,148,242,1
2020,2800453862,358,348,1
2020,2800496781,15,32,1
2020,2800507078,1914,2086,1
2020,2800548410,15,19,1
2020,2800560132,55,86,1
2020,2800590384,55,72,1
2020,2800628709,31,50,1
2020,2800649613,86,82,1
2020,2800667924,23,40,1
2020,2800704349,28,54,1
2020,2800717037,122,180,1
2020,2800817003,282,330,1
2020,2800842121,78,115,1
2020,2800861319,30,60,1
2020,2800935791,61,113,1
2020,2800957949,45,63,1
2020,2801004183,196,236,1
2020,2801024494,18,28,1
2020,2801047068,38,61,1
2020,2801052491,16,34,1
2020,2801107848,137,329,1
2020,2801148111,256,318,1
2020,2801159745,62,110,1
2020,2801213986,168,205,1
2020,2801247003,314,372,1
2020,2801273398,813,854,1
2020,2801313472,68,98,1
2020,2801333002,1591,1730,1
2020,2801337628,6,34,1
2020,2801365484,2161,2562,1
2020,2801403999,52,78,1
2020,2801410363,26,70,1
2020,2801463575,6,11,1
2020,2801502357,354,371,1
2020,2801525821,1129,1119,1
2020,2801539370,680,963,1
2020,2801558778,6,8,1
2020,2801572250,51,107,1
2020,2801613365,224,326,1
2020,2801621085,2,2,1
2020,2801649442,7272,7924,1
2020,2801671727,253,325,1
2020,2801818860,34,64,1
2020,2801851002,784,772,1
2020,2801852214,57,109,1
2020,2801919071,3035,3368,1
2020,2801935854,13,30,1
2020,2801983979,84,107,1
2020,2802090120,884,933,1
2020,2802090665,184,217,1
2020,2802096936,5696,6331,1
2020,2802101240,27,63,1
2020,2802152183,91,152,1
2020,2802203029,97,150,1
2020,2802216851,49,104,1
2020,2802236040,2227,2535,1
2020,2802326326,285,298,1
2020,2802336062,80,127,1
2020,2802366037,19,35,1
2020,2802397601,302,331,1
2020,2802412784,36,63,1
2020,2802423016,245,500,1
2020,2802446248,2,2,1
2020,2802450327,1275,1477,1
2020,2802534011,55,129,1
2020,2802576979,9,29,1
2020,2802581893,104,197,1
2020,2802612298,6,8,1
2020,2802705668,76,92,1
2020,2802706902,142,157,1
2020,2802730090,39,52,1
2020,2802789608,9,25,1
2020,2802821144,34,67,1
2020,2802827176,84,191,1
2020,2802841742,2097,2112,1
2020,2802841970,220,344,1
2020,2802849423,106,227,1
2020,2802864460,91,152,1
2020,2802946424,26,48,1
2020,2802948906,61,121,1
2020,2802964274,22,55,1
2020,2802992173,68,148,1
2020,2803018670,2,7,1
2020,2803028891,2,2,1
2020,2803043754,50,110,1
2020,2803209242,11550,13858,1
2020,2887101046,1225,1218,1
2020,2948394018,17,30,1
2020,2948539688,63,109,1
2020,3019308854,136,182,1
2020,3019586173,43,48,1
2020,3130687028,228,258,1
2020,3132238960,22,99,1
2020,3132585960,4030,4077,1
2020,3143470655,85,784,1
2020,4210085935,22,37,1
2020,4210086173,1,1,1
2020,4210086682,184,217,1
2020,4210086933,348,639,1
2020,4210086971,149,207,1
2020,4210087384,37,52,1
2020,4210087413,49,97,1
2020,4210087454,53,62,1
2020,4210087560,55,75,1
2020,4210087596,36,38,1
2020,4210087865,34,46,1
2020,4210087915,1370,2156,1
2020,4210088045,14,23,1
2020,4210088259,1,1,1
2020,4210088475,920,952,1
2020,4210088488,41,81,1
2020,4210088555,40,62,1
2020,4210088741,115,151,1
2020,4210088792,217,319,1
2020,4210088923,51,99,1
2020,4210089162,20,35,1
2020,4210089330,29,40,1
2020,4210089431,6,7,1
2020,4210089486,191,246,1
2020,4210089489,289,449,1
2020,4210089612,251,356,1
2020,4210089954,100,162,1
2020,4210090236,20,45,1
2020,4210090317,44,52,1
2020,4210090529,8,16,1
2020,4210090567,27,59,1
2020,4210090807,15,43,1
2020,4210090916,33,37,1
2020,4210091794,45,67,1
2020,4210091810,39,95,1
2020,4210091812,109,164,1
2020,4210092882,51,62,1
2020,4210093233,7,5,1
2020,4210094059,3,8,1
2020,4210094360,23,64,1
2020,4210094549,131,187,1
2020,4210094889,5,10,1
2020,4210094901,134,189,1
2020,4210094981,21,104,1
2020,4210095140,55,64,1
2020,4210095266,33,69,1
2020,4210095624,24,44,1
2020,4210095851,537,708,1
2020,4210096018,15,27,1
2020,4210096275,144,227,1
2020,4210096498,124,262,1
2020,4210096636,23,46,1
2020,4210096972,36,65,1
2020,4210097287,2,3,1
2020,4210097785,18,25,1
2020,4210098814,191,359,1
2020,4210098931,68,68,1
2020,4210099336,60,73,1
2020,4210099595,146,152,1
2020,4210100211,109,339,1
2020,4210100294,109,158,1
2020,4210100810,8,8,1
2020,4210100841,147,185,1
2020,4210101049,8,31,1
2020,4210101190,33,56,1
2020,4210101327,230,322,1
2020,4210101641,34,76,1
2020,4210101935,73,90,1
2020,4210102044,25,58,1
2020,4210102099,136,167,1
2020,4210102181,13,25,1
2020,4210102705,27,46,1
2020,4210104314,69,101,1
2020,4210104735,76,114,1
2020,4210104856,23,50,1
2020,4210104968,13,18,1
2020,4210105015,53,74,1
2020,4210105618,6,15,1
2020,4210105714,4,6,1
2020,4210105766,9,17,1
2020,4210106353,103,155,1
2020,4210106489,70,157,1
2020,4210106595,38,88,1
2020,4210106879,452,463,1
2020,4210107338,15,15,1
2020,4210107408,63,107,1
2020,4210107917,8,12,1
2020,4210108049,69,116,1
2020,4210108601,2,3,1
2020,4210108700,21,41,1
2020,4210108791,7,7,1
2020,4210108968,22,66,1
2020,4210108985,88,118,1
2020,4210108991,112,169,1
2020,4210109259,55,139,1
2020,4210109567,122,311,1
2020,4210110459,72,143,1
2020,4210110509,1,1,1
2020,4210110523,217,238,1
2020,4210110664,49,66,1
2020,4210110767,33,69,1
2020,4210110848,13,30,1
2020,4210110987,68,84,1
2020,4210111179,315,539,1
2020,4210111804,52,71,1
2020,4210111876,50,64,1
2020,4210111906,1,4,1
2020,4210111938,12,19,1
2020,4210112371,376,620,1
2020,4210112577,16,20,1
2020,4210112672,36,44,1
2020,4210113003,15,20,1
2020,4210113540,93,151,1
2020,4210114115,85,143,1
2020,4210114143,36,56,1
2020,4210114444,122,213,1
2020,4210114445,214,441,1
2020,4210114575,69,153,1
2020,4210114836,27,47,1
2020,4210115145,155,168,1
2020,4210115238,82,108,1
2020,4210115256,15,28,1
2020,4210115614,4,7,1
2020,4210115976,109,159,1
2020,4210116243,5,7,1
2020,4210117083,22,54,1
2020,4210117453,385,439,1
2020,4210117499,152,245,1
2020,4210117619,29,56,1
2020,4210117924,67,94,1
2020,4210118014,13,26,1
2020,4210118434,35,46,1
2020,4210119004,80,139,1
2020,4210119046,23,49,1
2020,4210119109,1204,1196,1
2020,4210119589,125,137,1
2020,4210120050,72,109,1
2020,4210120076,5,15,1
2020,4210120349,25,47,1
2020,4210120668,239,738,1
2020,4210121272,13,35,1
2020,4210121439,28,77,1
2020,4210121787,2,3,1
2020,4210121988,861,807,1
2020,4210122704,12,20,1
2020,4210122924,70,101,1
2020,4210122954,14,31,1
2020,4210123017,10,21,1
2020,4210124136,2,13,1
2020,4210124153,29,45,1
2020,4210124175,27,31,1
2020,4210124598,47,56,1
2020,4210124779,254,421,1
2020,4210125099,401,831,1
2020,4210125474,272,350,1
2020,4210126032,241,297,1
2020,4210126298,356,548,1
2020,4210126592,15,47,1
2020,4210127055,54,110,1
2020,4210127358,21,74,1
2020,4210127473,19,38,1
2020,4210127612,163,223,1
2020,4210127693,41,73,1
2020,4210127875,8,13,1
2020,4210127938,52,88,1
2020,4210128526,19,17,1
2020,4210128618,175,308,1
2020,4210128757,22,35,1
2020,4210128969,560,1344,1
2020,4210129097,139,237,1
2020,4210130600,97,133,1
2020,4210130649,8,10,1
2020,4210131007,34,174,1
2020,4210131075,122,122,1
2020,4210131357,756,866,1
2020,4210131712,170,253,1
2020,4210132596,45,79,1
2020,4210132746,251,237,1
2020,4210133143,4,7,1
2020,4210133905,317,362,1
2020,4210134091,36,45,1
2020,4210134534,49,66,1
2020,4210134769,327,661,1
2020,4210135078,11,17,1
2020,4210135252,147,231,1
2020,4210135903,61,78,1
2020,4210136305,109,154,1
2020,4210136897,66,105,1
2020,4210137306,193,307,1
2020,4210137549,7,11,1
2020,4210137555,38,50,1
2020,4210137750,45,89,1
2020,4210137803,40,67,1
2020,4210138024,136,194,1
2020,4210138094,16,16,1
2020,4210138309,196,284,1
2020,4210138311,51,82,1
2020,4210138500,113,133,1
2020,4210138636,150,245,1
2020,4210138663,271,322,1
2020,4210140114,20,27,1
2020,4210140176,55,94,1
2020,4210140341,71,124,1
2020,4210140405,3,18,1
2020,4210140816,17,23,1
2020,4210140884,212,307,1
2020,4210140958,38,76,1
2020,4210141039,1250,1314,1
2020,4210141337,31,35,1
2020,4210141674,11,58,1
2020,4210142152,2647,4575,1
2020,4210142217,21,39,1
2020,4210142393,1,4,1
2020,4210142480,11,15,1
2020,4210142672,38,81,1
2020,4210143137,100,169,1
2020,4210143381,143,199,1
2020,4210143392,179,324,1
2020,4210144023,93,135,1
2020,4210144228,83,145,1
2020,4210144267,30,64,1
2020,4210144560,201,336,1
2020,4210144876,364,569,1
2020,4210145274,42,65,1
2020,4210145812,8,11,1
2020,4210146328,14,20,1
2020,4210146389,1,1,1
2020,4210146710,293,580,1
2020,4210146983,78,127,1
2020,4210147155,39,89,1
2020,4210147340,213,214,1
2020,4210147348,48,110,1
2020,4210147586,137,209,1
2020,4210147799,26,31,1
2020,4210148048,25,50,1
2020,4210148268,69,133,1
2020,4210148589,20,22,1
2020,4210148682,9,43,1
2020,4210149382,8,10,1
2020,4210149717,23,41,1
2020,4210149743,46,93,1
2020,4210150094,2,6,1
2020,4210150208,3,8,1
2020,4210150362,3,5,1
2020,4210150714,90,154,1
2020,4210150756,61,78,1
2020,4210150894,60,96,1
2020,4210150980,68,140,1
2020,4210151215,691,759,1
2020,4210151386,119,220,1
2020,4210151747,213,377,1
2020,4210152133,5,6,1
2020,4210153043,158,270,1
2020,4210153153,1,1,1
2020,4210153546,22,33,1
2020,4210153792,237,405,1
2020,4210154437,29,43,1
2020,4210154632,3,8,1
2020,4210155419,9,11,1
2020,4210155647,45,72,1
2020,4210156829,58,110,1
2020,4210156876,105,143,1
2020,4210157065,56,59,1
2020,4210157085,56,93,1
2020,4210157264,45,74,1
2020,4210157321,13,21,1
2020,4210157557,4,5,1
2020,4210157861,1,1,1
2020,4210157890,122,299,1
2020,4210158053,6027,6554,1
2020,4210158188,1,1,1
2020,4210158500,151,222,1
2020,4210159288,59,61,1
2020,4210159294,103,166,1
2020,4210159453,14,26,1
2020,4210159720,121,142,1
2020,4210160255,20,28,1
2020,4210160418,71,126,1
2020,4210160527,41,76,1
2020,4210160641,167,312,1
2020,4210160694,43,63,1
2020,4210160856,46,63,1
2020,4210160970,20,24,1
2020,4210161994,46,61,1
2020,4210162197,546,862,1
2020,4210162359,1,1,1
2020,4210163017,34,57,1
2020,4210163141,129,271,1
2020,4210164053,31,53,1
2020,4210164117,79,134,1
2020,4210164401,42,87,1
2020,4210164563,18,47,1
2020,4210165183,8,21,1
2020,4210165192,41,56,1
2020,4210165260,27,30,1
2020,4210165985,53,78,1
2020,4210166271,24,111,1
2020,4210166946,36,52,1
2020,4210167126,31,44,1
2020,4210167218,3,3,1
2020,4387153466,275,470,1
2021,392282,620,567,1
2021,430192,345,295,1
2021,430641,125,160,1
2021,592451,2364,2479,1
2021,1174212,2308,2380,1
2021,1629065,233,290,1
2021,1743320,187,261,1
2021,1925986,431,453,1
2021,2613432,1271,1410,1
2021,4179309,34,48,1
2021,4322298,222,228,1
2021,4777552,1526,1631,1
2021,5388228,817,1126,1
2021,5716644,47,86,1
2021,6059380,116,179,1
2021,6332465,81,147,1
2021,6750721,210,237,1
2021,6902469,272,264,1
2021,7863295,283,261,1
2021,7947594,211,267,1
2021,8078737,671,738,1
2021,8248082,63,79,1
2021,8606887,165,181,1
2021,8692664,673,697,1
2021,10052268,278,258,1
2021,11874761,187,197,1
2021,11883440,279,305,1
2021,11957088,129,166,1
2021,12057038,15,36,1
2021,12097938,703,883,1
2021,12315562,959,1035,1
2021,12834331,360,351,1
2021,12912129,791,808,1
2021,13511017,526,494,1
2021,14285509,48,94,1
2021,16269868,206,200,1
2021,16285277,316,274,1
2021,16452829,6301,7782,1
2021,16820183,108,142,1
2021,16944753,111,126,1
2021,17301866,1020,875,1
2021,17626003,321,329,1
2021,18241798,16,28,1
2021,19085752,53,125,1
2021,19648265,170,199,1
2021,19700959,920,924,1
2021,19772626,142,151,1
2021,20089843,1155,1066,1
2021,20382870,135,134,1
2021,20388574,158,262,1
2021,22433950,156,259,1
2021,23732399,221,260,1
2021,24571045,185,186,1
2021,24603500,945,905,1
2021,25041050,233,326,1
2021,25790992,21,21,1
2021,26347476,163,264,1
2021,26538001,656,664,1
2021,27804330,1295,1490,1
2021,27825529,182,155,1
2021,27837315,3818,4478,1
2021,28792581,261,477,1
2021,29236304,17,89,1
2021,29606459,138,202,1
2021,29801172,3,13,1
2021,29957033,1031,1218,1
2021,32389192,869,1110,1
2021,32971472,2678,2985,1
2021,33086117,211,274,1
2021,33213144,2206,2669,1
2021,33434090,485,452,1
2021,35566140,144,144,1
2021,35662394,2,5,1
2021,35777872,124,163,1
2021,36258959,1840,2302,1
2021,36373038,81,146,1
2021,36788626,442,507,1
2021,36819085,23,35,1
2021,38260057,75,80,1
2021,39422238,1281,1497,1
2021,39565521,448,922,1
2021,39587148,116,155,1
2021,39694355,305,278,1
2021,39815113,293,293,1
2021,39965400,21,28,1
2021,40253897,81,81,1
2021,40347166,1855,2058,1
2021,43522216,188,200,1
2021,43579087,477,452,1
2021,44265643,314,321,1
2021,44461941,995,936,1
2021,44854399,249,243,1
2021,45438204,557,482,1
2021,47251452,588,842,1
2021,47301684,348,340,1
2021,47838141,390,442,1
2021,48633490,2586,3655,1
2021,49332381,153,244,1
2021,49886154,117,147,1
2021,51504820,385,433,1
2021,51556381,1250,1430,1
2021,51579864,41,62,1
2021,51713134,529,864,1
2021,52064589,24,366,1
2021,52357470,2308,2502,1
2021,52669646,170,189,1
2021,52792670,88,186,1
2021,53236636,22,21,1
2021,53276908,425,576,1
2021,54713919,106,199,1
2021,55302922,193,300,1
2021,55633929,412,487,1
2021,55732556,2361,2126,1
2021,55769427,941,1166,1
2021,55921689,7,10,1
2021,57053284,2,1,1
2021,57206974,2944,3116,1
2021,57328836,263,290,1
2021,58610484,376,568,1
2021,58956616,791,1067,1
2021,59130452,276,458,1
