year,institution_id,n_works,n_authors
2019,83809506,656,933
2019,149700789,48,296
2019,4210095140,561,587
2019,1314135232,1426,1825
2019,1312537475,199,399
2019,1306490931,432,564
2019,4210127938,534,628
2019,189158971,273,277
2019,4210127473,386,717
2019,154057602,1302,1584
2019,142606810,1678,1790
2019,1306862143,234,359
2019,88694374,373,614
2019,189196454,1493,1769
2019,142740786,1993,2722
2019,4210110523,711,686
2019,4210111876,285,397
2019,11957088,826,872
2019,149744451,315,407
2019,1304256225,10345,12831
2019,1304269903,608,924
2019,149910238,1073,1119
2019,4210111938,110,154
2019,169521973,2620,3121
2019,1314596251,352,791
2019,154570441,3569,3778
2019,4210127875,152,218
2019,4210164563,152,390
2019,1304808963,274,277
2019,4210109567,651,1547
2019,193531525,3087,3133
2019,1299022934,9015,16467
2019,4210088555,295,504
2019,1299218025,412,559
2019,2801403999,460,686
2019,4210150878,4,14
2019,2801365484,8049,8922
2019,1330989302,968,1576
2019,4210089330,164,215
2019,2803043754,698,968
2019,2802101240,249,473
2019,81020160,314,543
2019,51504820,623,656
2019,2801851002,1282,1475
2019,2801818860,397,462
2019,2800935791,538,733
2019,4210160970,34,56
2019,2801410363,196,418
2019,4210158053,17116,19254
2019,1344073410,1774,2013
2019,1317227900,11041,12808
2019,4210163017,234,356
2019,54713919,632,833
2019,4210087915,8305,10290
2019,4210153153,21,122
2019,2801539370,4572,6181
2019,4210150894,372,473
2019,4210148048,257,296
2019,1335927249,2980,3344
2019,62856769,420,602
2019,1329528197,121,212
2019,2799849604,31,31
2019,4210087454,409,641
2019,2799853436,6473,8280
2019,1317239608,730,826
2019,81365321,1111,1015
2019,4210090236,345,522
2019,2613432,3661,4123
2019,4210087865,346,672
2019,2802576979,120,297
2019,33434090,901,864
2019,4210157264,349,470
2019,1336053918,363,533
2019,4210089431,161,342
2019,35662394,135,430
2019,2799886695,1507,2059
2019,47251452,2554,2993
2019,4210087413,315,675
2019,51556381,4466,5146
2019,2802090120,2057,2171
2019,44854399,536,542
2019,1325481341,569,661
2019,1330342723,9122,10880
2019,2803018670,38,59
2019,2802412784,389,376
2019,2801148111,472,635
2019,2800275141,254,391
2019,1343551460,5962,7589
2019,4210150362,164,279
2019,4210088045,11,384
2019,2802581893,699,1178
2019,4210159720,497,590
2019,47301684,603,648
2019,4210087384,354,620
2019,1336096307,3659,3980
2019,1325736334,2156,2462
2019,4210090529,27,32
2019,1343180700,756,1429
2019,1335321130,2876,3403
2019,4210150980,399,631
2019,4210157085,308,454
2019,1324840837,54,82
2019,1343871089,2347,2591
2019,36373038,753,966
2019,18241798,108,149
2019,1321572752,82,96
2019,430641,218,297
2019,4210090916,320,477
2019,2799691083,3276,4045
2019,2800861319,259,345
2019,59897056,570,673
2019,55921689,62,120
2019,4210147348,515,756
2019,1321305853,387,427
2019,45438204,1467,1627
2019,1321296531,2068,2594
2019,2800154431,409,680
2019,1333606569,315,633
2019,2800628709,345,412
2019,4210164117,300,406
2019,4210088741,804,909
2019,49886154,402,527
2019,2802705668,943,992
2019,2802203029,619,800
2019,59130452,1615,2431
2019,2801558778,64,97
2019,2801213986,788,882
2019,4210147155,347,801
2019,2801463575,37,93
2019,2800446032,649,985
2019,2801671727,650,644
2019,3019308854,1604,1828
2019,4210158500,337,452
2019,1339509835,448,611
2019,2800704349,165,260
2019,2800817003,558,691
2019,1321404777,905,1314
2019,4210147340,579,570
2019,58956616,4012,4948
2019,19700959,2164,2043
2019,1339417872,199,241
2019,78715868,1623,1760
2019,2801572250,686,897
2019,3019586173,352,404
2019,2800363604,547,812
2019,20382870,1113,974
2019,52357470,8524,10176
2019,4210153792,1009,1626
2019,1321686444,279,402
2019,430192,480,486
2019,67328108,406,465
2019,4210088792,811,1279
2019,39815113,729,770
2019,136199984,22369,25663
2019,2799617873,53,16
2019,2800421839,3974,5950
2019,1174212,6549,7387
2019,3130687028,837,918
2019,29957033,1736,2056
2019,1629065,579,721
2019,49332381,981,1373
2019,4210156876,420,476
2019,1743320,650,1025
2019,1327576362,387,465
2019,4210158188,18,38
2019,19648265,636,846
2019,4210151747,783,1159
2019,4210086682,338,427
2019,3143470655,154,714
2019,1334329717,255,358
2019,4210147586,1228,1754
2019,39965400,328,707
2019,2802948906,234,554
2019,2799798094,1309,1984
2019,47838141,1265,1563
2019,4210151215,2280,2454
2019,29606459,919,1185
2019,4210150094,222,430
2019,4210160255,207,304
2019,1324520350,385,362
2019,53236636,68,92
2019,74680897,134,201
2019,4210160641,241,448
2019,4210089489,750,1002
2019,4210162197,3060,3930
2019,2948539688,712,1545
2019,61628605,348,501
2019,57053284,37,49
2019,1318687432,53,77
2019,2802397601,858,940
2019,22433950,233,411
2019,2887101046,3088,3136
2019,2802964274,315,519
2019,2800957949,335,593
2019,4210157321,85,132
2019,76835614,3121,3573
2019,2800250139,1562,2599
2019,2801649442,23607,26123
2019,4210161994,527,698
2019,2802423016,2291,3481
2019,4210153043,1141,2028
2019,1341618623,529,343
2019,1319063186,643,588
2019,2799810409,784,1316
2019,33213144,10539,11834
2019,3132585960,11738,12284
2019,51579864,185,352
2019,2802534011,444,702
2019,44265643,657,830
2019,2801159745,613,664
2019,1342924430,189,340
2019,1343035065,2801,3594
2019,1343052199,1982,2626
2019,80605987,363,481
2019,4210160401,8,19
2019,2801247003,408,492
2019,1335289525,1258,1818
2019,4210155419,318,457
2019,76766440,362,450
2019,29236304,31,703
2019,4210157065,452,553
2019,2801613365,779,1002
2019,51713134,2075,3241
2019,72019824,146,282
2019,4210089486,1732,1635
2019,1343028186,370,448
2019,2801525821,3028,3261
2019,2948394018,153,216
2019,4210090567,511,692
2019,1331384533,2941,2955
2019,2801052491,176,334
2019,2801935854,1319,1981
2019,4210150208,226,431
2019,1324766304,447,522
2019,2803209242,52822,65998
2019,4210086173,4,6
2019,4210146983,601,661
2019,2800560132,311,405
2019,35777872,394,591
2019,4210088259,151,223
2019,63135867,3161,3980
2019,2802864460,749,1172
2019,57206974,6938,7825
2019,592451,6813,7569
2019,1925986,1043,1360
2019,1335486098,220,375
2019,2801621085,27,41
2019,4210147799,180,286
2019,2802326326,738,839
2019,2799950915,382,571
2019,2799885155,324,437
2019,63966007,7660,10068
2019,2802096936,18517,22766
2019,2802789608,371,436
2019,72951846,2911,3166
2019,4210092882,184,235
2019,1316535847,2728,3104
2019,19085752,221,454
2019,2801047068,214,469
2019,36258959,9591,11481
2019,63533367,220,309
2019,2750212522,198,316
2019,2802236040,9623,10789
2019,4210150756,567,879
2019,2799567181,308,326
2019,4210090317,497,390
2019,20089843,4299,3938
2019,57328836,1037,1145
2019,28792581,1391,1962
2019,2800102766,395,456
2019,72816309,2205,2577
2019,1330347796,344,536
2019,2802992173,1206,1261
2019,4210155647,377,487
2019,2802336062,251,398
2019,4210164053,202,315
2019,2801852214,410,549
2019,1328969757,139,183
2019,392282,1427,1245
2019,26538001,1531,1542
2019,72090969,135,142
2019,53276908,802,1080
2019,55302922,1236,1796
2019,4210160418,970,1263
2019,4210159453,219,503
2019,2800649613,232,314
2019,2800667924,164,250
2019,2800916854,5,21
2019,2800548410,174,267
2019,4210145274,774,648
2019,3132238960,189,1029
2019,2802090665,954,1195
2019,63772739,1120,1140
2019,26347476,822,1265
2019,4210087596,185,300
2019,1316910977,252,364
2019,1330063522,1553,2901
2019,4210087560,171,305
2019,2800453862,1225,1132
2019,2803028891,68,136
2019,1316902750,5042,5621
2019,23732399,970,1149
2019,63190737,3205,3652
2019,1327163397,12299,14169
2019,4210150714,908,1435
2019,4210160527,353,658
2019,129302853,91,227
2019,12912129,2313,2618
2019,166722992,1703,2282
2019,8078737,1989,2047
2019,4210131712,332,443
2019,1290900354,857,957
2019,4210097785,167,191
2019,98813999,160,647
2019,4322298,407,441
2019,12834331,1120,1143
2019,4210165985,428,528
2019,4210106353,346,649
2019,4210122704,602,604
2019,157725225,7225,8164
2019,185103710,1914,2531
2019,1291425158,1307,2303
2019,98704320,4901,5854
2019,227586296,141,216
2019,4210097287,32,400
2019,4179309,164,390
2019,4210140816,274,572
2019,130769515,8073,7827
2019,96749437,366,354
2019,177097968,351,402
2019,4210166946,424,560
2019,4210131075,533,482
2019,4210140341,413,920
2019,158012942,297,409
2019,128956969,456,484
2019,128902783,368,630
2019,185071736,421,400
2019,130701444,5376,5327
2019,4210140884,3214,4712
2019,4210140405,23,50
2019,25790992,249,480
2019,2800717037,559,757
2019,24571045,675,764
2019,79272384,856,889
2019,36788626,709,944
2019,2802216851,685,1024
2019,2800842121,819,990
2019,2800369878,34,157
2019,4210090807,160,190
2019,2799767083,268,401
2019,2802849423,1085,2394
2019,2799903593,526,721
2019,2799360765,632,1026
2019,44461941,2829,3093
2019,2801313472,220,392
2019,4210086933,2357,2981
2019,71578702,226,294
2019,2802730090,499,569
2019,32389192,4532,5396
2019,2799905417,375,491
2019,58610484,1297,2713
2019,60205797,75,581
2019,2800216316,2075,2317
2019,177156846,668,781
2019,2799765794,551,889
2019,1336910626,779,899
2019,2799359367,234,1116
2019,4210157861,195,304
2019,2802827176,1069,1568
2019,4210162359,17,42
2019,4210149743,424,744
2019,1324220072,220,420
2019,131249849,3022,2999
2019,1293487830,305,431
2019,1293502524,204,367
2019,1289243028,2823,2500
2019,99041443,1603,1888
2019,1290055561,112,190
2019,127591826,474,476
2019,4210140114,109,237
2019,1290463931,428,339
2019,4210140176,485,803
2019,1290206253,1190,1400
2019,16285277,704,763
2019,98947143,318,366
2019,4210114445,1335,2060
2019,4210114444,437,570
2019,1289739345,282,489
2019,1289702989,13596,14841
2019,4210105766,93,163
2019,126744593,3402,4557
2019,177605424,381,503
2019,4210120050,1955,2244
2019,127073530,197,276
2019,4210146389,9,10
2019,156087764,801,733
2019,93393672,335,522
2019,1289490764,3355,5772
2019,1289422878,750,805
2019,16269868,316,378
2019,184840846,3014,3689
2019,1289437631,587,645
2019,166416128,742,744
2019,4210105714,84,145
2019,1289568071,396,608
2019,99484792,124,178
2019,257179599,231,477
2019,4210105618,28,52
2019,127339247,7986,9050
2019,125687163,773,759
2019,5716644,306,421
2019,126218986,230,351
2019,126307644,4181,4851
2019,267592682,568,689
2019,185443292,3147,3735
2019,1292974536,256,352
2019,97018004,13808,16962
2019,177721651,844,1027
2019,4210106595,362,549
2019,4210131357,3437,3635
2019,129975664,2301,2923
2019,130238516,8448,9733
2019,157638225,491,567
2019,1292894508,836,987
2019,4210106489,899,1142
2019,4210131007,91,443
2019,166088655,434,457
2019,177607063,302,350
2019,4210105273,2,1
2019,1288214837,994,1041
2019,1288162130,188,394
2019,4210132596,225,364
2019,1288198617,258,223
2019,184565670,2622,3254
2019,1287521167,179,237
2019,100005738,1650,2154
2019,1287643137,190,255
2019,4210132746,386,407
2019,165951966,1695,2470
2019,4210114575,594,934
2019,4210120076,62,193
2019,126345244,953,927
2019,1288882113,3084,3766
2019,10052268,909,953
2019,2799356940,878,713
2019,4210106879,1143,1309
2019,4210086971,340,373
2019,4210154632,436,336
2019,4210091810,300,506
2019,1334016132,260,393
2019,59553526,2920,3512
2019,75420490,750,1233
2019,2801004183,347,412
2019,4210091812,921,2080
2019,78577930,8717,9192
2019,43522216,318,324
2019,20388574,934,1191
2019,4210157557,44,130
2019,2800204061,101,152
2019,27804330,3962,4374
2019,1326872476,232,420
2019,4210160694,177,321
2019,4210146328,175,217
2019,1338503839,153,259
2019,39694355,569,579
2019,25041050,1167,1659
2019,2802821144,176,273
2019,1320320070,1247,2274
2019,79516672,526,567
2019,2802152183,1111,1621
2019,1334069289,651,858
2019,1332737386,197,337
2019,2799932517,294,398
2019,4210148589,195,365
2019,2801024494,126,236
2019,1334095494,198,423
2019,2800364127,166,205
2019,1338449461,214,305
2019,4210091634,5,6
2019,4210164401,690,813
2019,4210089954,820,1300
2019,4210091794,235,367
2019,43579087,1176,1266
2019,2801273398,1510,1525
2019,1327069482,293,426
2019,4210089612,1246,1802
2019,39587148,376,527
2019,2802446248,12,8
2019,70983195,1356,1520
2019,1334627681,1804,1889
2019,1326929380,212,328
2019,40253897,317,530
2019,4210088923,110,197
2019,2802706902,302,454
2019,27837315,13695,15590
2019,52064589,91,376
2019,2799424032,356,573
2019,2800496781,195,322
2019,1322918889,1154,1646
2019,40347166,8029,9331
2019,39565521,12757,17885
2019,75421653,1101,1262
2019,2799628689,1419,1634
2019,2802841970,1432,2062
2019,4210148682,169,397
2019,4210149382,278,282
2019,59499333,153,306
2019,68260882,3171,3213
2019,27825529,329,359
2019,2801502357,1215,1377
2019,4210163141,974,2735
2019,2802450327,4955,6031
2019,77920804,623,903
2019,2799503643,2973,3769
2019,4210156829,201,425
2019,1338124936,515,334
2019,2799495847,5985,6411
2019,2802841742,6448,6973
2019,4210160856,294,329
2019,4210149717,1062,1911
2019,24603500,2804,2864
2019,75027704,4162,4134
2019,52669646,324,390
2019,1333370159,3,3
2019,2799370151,528,804
2019,2801107848,1075,1664
2019,2799343972,1360,1606
2019,2801919071,11915,14001
2019,75929689,571,779
2019,2800590384,584,549
2019,1328594524,590,696
2019,2799786008,321,339
2019,55633929,366,473
2019,48633490,13513,16387
2019,74973139,3068,3040
2019,29801172,177,355
2019,1340179700,1363,2018
2019,79620101,1197,1700
2019,1320553840,633,1223
2019,55769427,4416,4931
2019,2801983979,344,471
2019,4210154437,185,261
2019,66958751,730,616
2019,1320796813,5522,6586
2019,2800507078,7327,7936
2019,66946132,6126,6378
2019,1333535994,432,830
2019,1323778983,424,614
2019,19772626,220,223
2019,38260057,155,362
2019,1334819555,4167,5254
2019,35566140,196,245
2019,4210153546,469,269
2019,36819085,38,74
2019,74775410,2067,2291
2019,1328359107,782,1130
2019,4210157890,1805,2859
2019,55732556,5097,4938
2019,4210085935,105,169
2019,32971472,8675,9439
2019,79463011,214,269
2019,4210088488,404,633
2019,1336742384,1035,1174
2019,4210088475,3249,3948
2019,4210089162,173,367
2019,79576946,10052,12012
2019,4210159294,2794,2447
2019,33086117,309,391
2019,2800326109,513,734
2019,2800403580,9722,11002
2019,1320343167,608,888
2019,52792670,273,334
2019,4210151386,788,1405
2019,2802612298,279,369
2019,74760111,138,312
2019,1332460256,307,344
2019,2802946424,493,589
2019,4210146710,2787,3514
2019,39422238,4791,6123
2019,71838634,528,611
2019,4210145812,293,505
2019,2801337628,80,132
2019,4210148268,633,715
2019,2801333002,6347,7066
2019,1341412227,735,1099
2019,4210159288,200,423
2019,1328499231,362,561
2019,1320354487,207,367
2019,2802366037,457,539
2019,4210152133,11,10
2020,4210138094,716,758
2020,1281539108,978,1056
2020,66958751,734,611
2020,66946132,6092,6165
2020,106460735,241,348
2020,106745318,784,954
2020,1290900354,1017,1113
2020,1306266525,2060,1629
2020,1328969757,133,205
2020,1297288678,1022,1091
2020,169615421,382,392
2020,98813999,182,417
2020,4210097785,218,224
2020,4210094981,126,693
2020,4322298,445,409
2020,1333370159,7,10
2020,1299303238,9861,14815
2020,1323778983,511,735
2020,4210162197,3774,4482
2020,177721651,1011,1101
2020,27837315,14954,16477
2020,2800717037,599,898
2020,1327069482,305,424
2020,1301076528,1560,1767
2020,1281378812,565,689
2020,4210089486,1950,1656
2020,1314696892,710,2962
2020,166088655,484,458
2020,102149020,1387,1295
2020,1326872476,279,543
2020,4210147340,709,632
2020,4210149717,1075,1944
2020,1336053918,517,631
2020,85384741,108,201
2020,19772626,286,311
2020,1340179700,1686,2658
2020,1281704429,230,288
2020,4210094889,579,557
2020,1280414376,782,812
2020,1291425158,1652,3304
2020,2800842121,1048,1130
2020,4210094901,627,748
2020,4210091634,5,10
2020,1280536761,882,804
2020,107341208,4210,4685
2020,1315708478,480,525
2020,1280259254,365,550
2020,4210088488,429,611
2020,77920804,634,955
2020,4210147155,407,933
2020,1333535994,461,826
2020,1324220072,282,413
2020,74680897,154,276
2020,4210119046,423,1108
2020,4210147586,1339,1877
2020,1305001552,175,237
2020,165139151,529,690
2020,1297463080,212,331
2020,4210165260,190,289
2020,1318687432,58,80
2020,1311914864,377,477
2020,1290463931,492,296
2020,169521973,2690,2968
2020,4210140176,420,707
2020,166722992,1824,2424
2020,165102784,359,415
2020,106165777,3286,3385
2020,1304808963,308,625
2020,1326929380,261,354
2020,1287643137,202,266
2020,4210089489,844,1045
2020,170897317,9291,10055
2020,1299501804,439,408
2020,1314596251,342,766
2020,2801273398,1529,1517
2020,1335289525,1502,2004
2020,92664306,345,637
2020,4210142217,65,111
2020,1288214837,992,1110
2020,1335927249,3133,3857
2020,25790992,340,544
2020,1288198617,254,173
2020,4210089330,236,297
2020,175003984,962,1054
2020,1286959531,634,848
2020,4210095851,1528,1453
2020,1288162130,192,284
2020,2800957949,64,97
2020,92156820,1702,2197
2020,4210165192,602,533
2020,4210148682,206,440
2020,4210144876,3099,4162
2020,83328450,1014,981
2020,1314135232,1554,1823
2020,1327163397,13198,15193
2020,2800817003,548,737
2020,4210120349,128,312
2020,1302444339,2448,3357
2020,4210089612,1486,2134
2020,1289243028,3088,2621
2020,178169726,759,823
2020,1287163989,849,930
2020,4210096018,51,144
2020,1327576362,460,514
2020,1299907687,223,489
2020,75420490,861,1240
2020,1312537475,223,471
2020,102322142,7049,8053
2020,4210164053,245,411
2020,4210147348,629,906
2020,4210090916,293,393
2020,102298084,80,111
2020,165799507,1060,1123
2020,4210117453,3977,3533
2020,169071179,133,212
2020,1299022934,9206,17044
2020,1286329397,2549,2626
2020,17626003,1113,1105
2020,1336096307,3755,4051
2020,1286490081,1079,1335
2020,1299218025,493,604
2020,8692664,2415,2488
2020,4210098814,2046,2701
2020,165951966,1862,2510
2020,1299725459,300,406
2020,1335486098,252,462
2020,27825529,340,392
2020,1335321130,3258,3725
2020,102322052,351,496
2020,4210142152,5486,10530
2020,168959743,408,317
2020,4210089431,100,209
2020,1287521167,191,247
2020,27804330,4602,4741
2020,75421653,1076,1136
2020,92446798,3462,3548
2020,2800935791,569,888
2020,2801107848,1260,2044
2020,4210138024,458,484
2020,4210105766,113,187
2020,98704320,5822,6856
2020,76835614,3335,3782
2020,2801333002,6772,7444
2020,4210138500,203,291
2020,175594653,463,672
2020,1304082316,713,1082
2020,4210141674,276,354
2020,67328108,427,544
2020,94339441,292,390
2020,168537998,1020,1729
2020,4210164563,348,977
2020,4210140114,133,291
2020,4210088792,803,1378
2020,4210138311,1505,1963
2020,1282311441,1481,1937
2020,4210095140,610,589
2020,4210138309,623,760
2020,1304269903,610,977
2020,1282516798,585,870
2020,1304256225,10809,13359
2020,99041443,1726,1809
2020,16285277,771,886
2020,1333606569,374,902
2020,2801047068,318,657
2020,98947143,349,397
2020,1282105669,2640,2914
2020,1315496137,435,786
2020,94396219,453,459
2020,1313867356,781,456
2020,4210088741,856,854
2020,4210099595,511,510
2020,1297540436,331,760
2020,4210146710,3369,4159
2020,94328231,164,360
2020,2801337628,88,215
2020,11883440,419,493
2020,2800496781,245,348
2020,4210105618,27,108
2020,184840846,3267,3832
2020,6902469,698,943
2020,4210156876,474,506
2020,126744593,3952,5130
2020,53236636,66,112
2020,2800369878,21,145
2020,143302722,4138,4895
2020,153901656,493,508
2020,127339247,8699,10841
2020,189273616,287,413
2020,2801247003,447,578
2020,4210153546,578,287
2020,2799617873,57,25
2020,3130687028,875,999
2020,189196454,1631,1563
2020,1324520350,424,514
2020,4210114445,1574,2594
2020,4210114444,509,859
2020,52669646,378,442
2020,127591826,516,547
2020,142823887,413,423
2020,4210127358,188,577
2020,1290055561,198,321
2020,8078737,2334,2427
2020,4210153792,1252,2148
2020,52357470,9216,10618
2020,142934699,644,721
2020,4210131712,391,568
2020,74775410,2182,2355
2020,1339417872,186,265
2020,19700959,2471,2364
2020,1289702989,14342,15143
2020,1328594524,623,689
2020,169335092,899,843
2020,1289739345,251,411
2020,1283103587,59,79
2020,16269868,351,396
2020,1324840837,60,91
2020,1334016132,319,463
2020,81365321,1106,1081
2020,1282927834,2064,2305
2020,1324766304,431,497
2020,1317227900,11736,13474
2020,1283055418,997,1292
2020,76766440,347,381
2020,4210119004,405,653
2020,4210140341,426,959
2020,25041050,1392,1709
2020,1311688040,546,837
2020,4210116243,29,736
2020,4210149743,457,824
2020,4210096498,1105,1719
2020,173911158,3813,4464
2020,1280640908,484,344
2020,106969075,355,352
2020,174216632,4352,4314
2020,107077323,680,744
2020,1297127228,518,278
2020,164936912,1074,1150
2020,83909951,261,270
2020,106959904,497,546
2020,71578702,221,292
2020,4210088555,373,574
2020,84475105,357,389
2020,4210099336,414,763
2020,4210148589,313,451
2020,99484792,133,167
2020,1334095494,226,543
2020,4210138663,1190,1249
2020,94062374,1738,2873
2020,1298154867,315,357
2020,1289568071,509,687
2020,4210117619,480,1111
2020,1338449461,240,346
2020,4210095266,444,548
2020,74760111,115,241
2020,1339509835,516,674
2020,1290206253,1241,1660
2020,4210164117,400,467
2020,1304196042,535,846
2020,1303243448,233,335
2020,4210143137,239,436
2020,1283280774,8168,7705
2020,1298060332,304,444
2020,4210088923,168,343
2020,1302991022,383,313
2020,1328499231,482,679
2020,90871651,1131,1491
2020,1283621791,816,1387
2020,103635307,2868,3434
2020,4210138636,674,697
2020,4210119109,2867,3004
2020,1338503839,157,272
2020,1317239608,846,928
2020,16944753,383,396
2020,2801052491,249,404
2020,1334069289,719,743
2020,93393672,381,610
2020,4210105714,52,76
2020,1302368450,715,1110
2020,96749437,410,400
2020,4210087915,9677,11019
2020,2800861319,354,526
2020,29236304,43,780
2020,1293487830,353,579
2020,110378019,557,596
2020,4210087865,340,555
2020,1295499534,1140,1062
2020,4210148048,237,323
2020,72951846,3024,3325
2020,4210092882,239,387
2020,1330347796,407,669
2020,110383171,159,411
2020,1309849503,524,446
2020,4210167218,34,13
2020,1344073410,1697,1890
2020,4210100841,284,398
2020,1293502524,198,385
2020,4210148268,710,729
2020,86755215,1275,1675
2020,4210136897,530,666
2020,1295339012,169,230
2020,4210140884,3244,4387
2020,180670191,9756,10854
2020,1316535847,3196,3358
2020,1330342723,10310,11881
2020,63966007,7994,10125
2020,1320553840,665,1307
2020,24603500,2996,3168
2020,79272384,1013,1052
2020,1310145890,412,483
2020,26538001,1664,1722
2020,2800649613,314,412
2020,1295346377,40,74
2020,4210091794,261,374
2020,110357561,166,251
2020,173268674,9217,9697
2020,79463011,197,358
2020,4210101049,211,425
2020,63772739,1235,1321
2020,19085752,201,473
2020,1330989302,1049,1575
2020,72816309,2197,2251
2020,24571045,689,801
2020,4210096972,337,501
2020,4210090236,342,462
2020,1320343167,633,936
2020,29606459,1188,1329
2020,1294278766,1039,883
2020,86519309,7124,6932
2020,4210144023,357,496
2020,2613432,3939,4308
2020,4210117083,250,426
2020,2750212522,228,380
2020,111236770,1623,1732
2020,79576946,11383,12568
2020,4210140958,241,692
2020,1313298211,1155,1540
2020,63533367,195,275
2020,82495205,720,629
2020,4210118014,219,395
2020,79620101,1490,2036
2020,167576493,1227,1121
2020,1311060795,1015,1048
2020,4210101190,260,329
2020,1294504835,357,297
2020,4210164401,778,832
2020,1307098950,261,377
2020,2800667924,182,328
2020,1341618623,578,431
2020,107672454,1994,2041
2020,26347476,950,1540
2020,1341412227,761,1193
2020,2801024494,164,330
2020,4210096636,213,370
2020,88694374,434,642
2020,4210143392,1479,2320
2020,4210090567,524,693
2020,107766831,985,607
2020,2800916854,1,1
2020,1306686416,157,197
2020,4210143381,648,679
2020,4210088475,3433,4034
2020,4210140405,21,139
2020,1316902750,5858,6325
2020,4210089954,1017,1554
2020,177156846,622,728
2020,83925599,18,14
2020,4210088259,144,223
2020,78715868,1781,1820
2020,84392919,2799,2872
2020,28792581,1508,2114
2020,1321686444,467,543
2020,72019824,156,273
2020,84470341,529,433
2020,108785884,714,974
2020,4210119589,398,392
2020,926076166,943,1461
2020,4210145812,283,471
2020,4210137750,328,616
2020,4210094549,436,447
2020,2801148111,509,598
2020,170632171,288,400
2020,80605987,379,412
2020,1329528197,73,155
2020,4210090529,24,36
2020,4210141337,958,588
2020,108468826,644,601
2020,4210145274,924,709
2020,4210091810,353,605
2020,177097968,323,394
2020,78577930,9403,9817
2020,4210091812,1060,2435
2020,4210150094,202,325
2020,164389053,706,591
2020,4210146328,198,201
2020,71838634,547,602
2020,4210100211,219,791
2020,1306862143,263,424
2020,4210137549,209,462
2020,1320320070,1317,2559
2020,1332460256,373,457
2020,4210137555,358,625
2020,1316910977,257,409
2020,1322918889,1335,1861
2020,4210120668,1717,6453
2020,1306490931,351,462
2020,107606265,1425,2324
2020,2801365484,8712,9120
2020,4210146389,22,12
2020,1307117695,285,588
2020,107639228,2401,2889
2020,94658018,978,1023
2020,2801213986,887,977
2020,1332737386,177,254
2020,4210137803,237,531
2020,1315792047,304,423
2020,4210100294,306,465
2020,1296604144,57,116
2020,4210144267,443,698
2020,19648265,672,847
2020,79516672,568,532
2020,102502594,716,1629
2020,165733156,4007,4209
2020,1285764155,1358,2508
2020,1334819555,4269,4946
2020,4210089162,268,470
2020,1336742384,1073,1228
2020,102461120,827,814
2020,4210161994,588,586
2020,4210165183,133,418
2020,165690674,3734,4179
2020,1336910626,1007,1023
2020,2800704349,283,455
2020,102607778,454,464
2020,4210117499,886,1187
2020,4210118434,384,450
2020,4210142393,44,77
2020,16820183,605,930
2020,4210142480,399,851
2020,4210146983,707,885
2020,1285210727,299,372
2020,1285301757,1898,2225
2020,4210093233,14,624
2020,1312222531,2603,2696
2020,1285204247,2684,3033
2020,74973139,3094,3232
2020,1288882113,3585,4466
2020,83399316,618,973
2020,1302163369,369,450
2020,177605424,346,586
2020,1334627681,2044,2330
2020,1319063186,562,631
2020,91221267,632,757
2020,1325736334,2511,2746
2020,177607063,160,123
2020,4210098931,215,433
2020,75929689,688,925
2020,1283654650,310,447
2020,4210149382,307,287
2020,1338124936,533,386
2020,70983195,1487,1563
2020,1289437631,642,619
2020,83809506,682,951
2020,4210142672,1496,2076
2020,1328359107,892,1236
2020,103531236,1181,1125
2020,103163165,3415,3517
2020,4210120050,2349,2619
2020,103187081,2653,1868
2020,4210144560,286,516
2020,1298353152,144,215
2020,4210096275,1021,1130
2020,1289490764,3461,6477
2020,1302918504,1167,1117
2020,1285739803,529,688
2020,75027704,4416,4190
2020,100005738,1634,2239
2020,4210095624,166,310
2020,1289422878,882,831
2020,166416128,761,654
2020,1325481341,538,640
2020,4210120076,109,321
2020,91045830,8000,8244
2020,68260882,3481,3377
2020,2801313472,241,415
2020,4210090807,231,359
2020,1334329717,341,432
2020,1312106833,198,241
2020,81020160,329,585
2020,1330063522,1529,2740
2020,1313416372,1351,1068
2020,4210094360,253,465
2020,87424562,346,520
2020,4210147799,159,272
2020,1342924430,242,440
2020,4777552,5867,6293
2020,1343028186,407,491
2020,1292894508,930,924
2020,1308126019,1633,2116
2020,72090969,147,129
2020,922845939,628,1328
2020,172980758,688,678
2020,923382979,244,351
2020,921990950,5109,5923
2020,18241798,146,179
2020,4210150208,210,367
2020,1343052199,2249,2973
2020,1343035065,2868,3515
2020,2801403999,565,726
2020,86501945,2610,2468
2020,1310421338,633,795
2020,1320354487,212,327
2020,82497590,2374,2656
2020,4210162359,21,31
2020,110995367,9,25
2020,16452829,29341,33918
2020,1292974536,263,320
2020,4210141039,4937,5208
2020,4210094059,364,269
2020,4210137306,1608,2348
2020,95240055,285,432
2020,180297670,846,914
2020,1321404777,1121,1735
2020,4210144228,755,1050
2020,17301866,2361,2162
2020,4210090317,495,392
2020,1321572752,49,87
2020,2801004183,329,403
2020,23732399,1074,1192
2020,1343180700,752,1378
2020,1295908608,287,369
2020,1295876152,875,1256
2020,1321305853,379,428
2020,919571938,3537,4481
2020,1321296531,2124,2403
2020,110152177,704,869
2020,97018004,15416,17055
2020,1331384533,3286,3140
2020,4210088045,17,27
2020,1343551460,6189,7065
2020,4210097287,19,15
2020,4210115976,625,712
2020,170201317,8436,9936
2020,87303767,307,381
