institution_id,period_id,disorder_index
67328108,0,0.7661737523105361
67328108,1,0.8344066237350506
67328108,2,0.9209558823529412
67328108,3,0.8336397058823529
68260882,0,0.8946395563770795
68260882,1,0.920883164673413
68260882,2,0.9301470588235294
68260882,3,0.9503676470588236
70983195,0,0.8817005545286506
70983195,1,0.7764489420423183
70983195,2,0.796875
70983195,3,0.7803308823529411
71578702,0,0.767097966728281
71578702,1,0.8178472861085556
71578702,2,0.8740808823529411
71578702,3,0.8759191176470589
71838634,0,0.7865064695009242
71838634,1,0.7893284268629255
71838634,2,0.7251838235294118
71838634,3,0.7261029411764706
72019824,0,0.61090573012939
72019824,1,0.5114995400183993
72019824,2,0.4990808823529412
72019824,3,0.3106617647058823
72090969,0,0.1598890942698706
72090969,1,0.0505979760809567
72090969,2,0.0367647058823529
72090969,3,0.0358455882352941
72816309,0,0.9325323475046212
72816309,1,0.9475620975160992
72816309,2,0.9512867647058824
72816309,3,0.9273897058823528
72951846,0,0.9066543438077634
72951846,1,0.937442502299908
72951846,2,0.984375
72951846,3,0.9797794117647058
74680897,0,0.6497227356746765
74680897,1,0.6108555657773689
74680897,2,0.5762867647058824
74680897,3,0.5836397058823529
74760111,0,0.1848428835489833
74760111,1,0.0910763569457221
74760111,2,0.072610294117647
74760111,3,0.1148897058823529
74775410,0,0.8308687615526802
74775410,1,0.8868445262189513
74775410,2,0.8106617647058824
74775410,3,0.8226102941176471
74973139,0,0.6035120147874307
74973139,1,0.6366145354185833
74973139,2,0.6452205882352942
74973139,3,0.6617647058823529
75027704,0,0.9870609981515712
75027704,1,0.9245630174793008
75027704,2,0.9466911764705882
75027704,3,0.8722426470588235
75420490,0,0.5212569316081331
75420490,1,0.4415823367065317
75420490,2,0.4935661764705882
75420490,3,0.5698529411764706
75421653,0,0.6885397412199631
75421653,1,0.6890524379024839
75421653,2,0.8979779411764706
75421653,3,0.9237132352941176
75929689,0,0.1987060998151571
75929689,1,0.3992640294388224
75929689,2,0.4126838235294117
75929689,3,0.4512867647058823
76766440,0,0.7384473197781886
76766440,1,0.7276908923643054
76766440,2,0.6608455882352942
76766440,3,0.7352941176470589
76835614,0,0.9177449168207024
76835614,1,0.9043238270469182
76835614,2,0.9411764705882352
76835614,3,0.9292279411764706
77920804,0,0.5
77920804,1,0.3321067157313707
77920804,2,0.3161764705882353
77920804,3,0.3566176470588235
78577930,0,0.910351201478743
78577930,1,0.9080036798528058
78577930,2,0.8694852941176471
78577930,3,0.84375
78715868,0,0.8410351201478743
78715868,1,0.890524379024839
78715868,2,0.9420955882352942
78715868,3,0.9485294117647058
79272384,0,0.8650646950092421
79272384,1,0.8574057037718491
79272384,2,0.8915441176470589
79272384,3,0.7647058823529411
79463011,0,0.6229205175600739
79463011,1,0.5795768169273229
79463011,2,0.6121323529411765
79463011,3,0.5193014705882353
79516672,0,0.7153419593345656
79516672,1,0.7608095676172953
79516672,2,0.7389705882352942
79516672,3,0.7628676470588235
79576946,0,0.9075785582255084
79576946,1,0.8785648574057038
79576946,2,0.8566176470588235
79576946,3,0.8492647058823529
79620101,0,0.6182994454713494
79620101,1,0.5841766329346826
79620101,2,0.5744485294117647
79620101,3,0.5772058823529411
80605987,0,0.5674676524953789
80605987,1,0.0597976080956761
80605987,2,0.0422794117647058
80605987,3,0.0147058823529411
81020160,0,0.2088724584103512
81020160,1,0.2796688132474701
81020160,2,0.2389705882352941
81020160,3,0.3648897058823529
81365321,0,0.788354898336414
81365321,1,0.8261269549218031
81365321,2,0.8290441176470589
81365321,3,0.8327205882352942
82495205,0,0.66728280961183
82495205,1,0.6393744250229991
82495205,2,0.6305147058823529
82495205,3,0.6452205882352942
82497590,0,0.8548983364140481
82497590,1,0.8666053357865685
82497590,2,0.9356617647058824
82497590,3,0.8658088235294118
82783531,0,0.5683918669131238
82783531,1,0.4875804967801287
82783531,2,0.4154411764705882
82783531,3,0.5211397058823529
83328450,0,0.8262476894639557
83328450,1,0.8150873965041399
83328450,2,0.7702205882352942
83328450,3,0.7895220588235294
83399316,0,0.5397412199630314
83399316,1,0.2539098436062557
83399316,2,0.1443014705882352
83399316,3,0.1847426470588235
83809506,0,0.8632162661737524
83809506,1,0.9310027598896043
83809506,2,0.828125
83809506,3,0.8998161764705882
83909951,0,0.6524953789279113
83909951,1,0.6954921803127875
